topic,topic_name,topic_words,original_index,Title,Document Type,Year,topic_text_preview
3,3_ai_human_literacy_intelligence,ai; human; literacy; intelligence; study; ai literacy; artificial intelligence; artificial; decision; systems,117,"Exploring the influence of privacy concerns, AI literacy, and perceived health stigma on AI chatbot use in healthcare: An uncertainty reduction approach",Article,2025.0,"Exploring the influence of privacy concerns, AI literacy, and perceived health stigma on AI chatbot use in healthcare: An uncertainty reduction approach. Objective: Guided by Uncertainty Reduction Theory, this study aims to explore the influence of AI privacy concerns, AI literacy, and perceived health stigma on the preference for AI chatbots in Chinese healthcare contexts. Method: We analyzed survey data from 1487 participants, employing frequency analyses to generate descriptive statistics and regression modeling to examine the relationships among key variables. Results: The findings indicate that AI chatbots are most highly valued for their roles in health information dissemination and lifestyle guidance. Privacy concerns negatively affect perceptions of AI as a substitute for doctors, particularly regarding sensitive health issues. However, AI literacy mitigates these concerns across all functional domains. Additionally, perceived health stigma enhances the acceptance of AI chatbot"
3,3_ai_human_literacy_intelligence,ai; human; literacy; intelligence; study; ai literacy; artificial intelligence; artificial; decision; systems,129,Identifying Algorithmic Decision Subjects' Needs for Meaningful Contestability,Article,2025.0,"Identifying Algorithmic Decision Subjects' Needs for Meaningful Contestability. Contestability has been proposed as a key element in designing algorithmic decision-making processes that safeguard decision subjects' rights to dignity and autonomy. However, little is known about how contestability can be operationalized based on decision subjects' needs and preferences. We address this research gap by identifying decision subjects' information and procedural needs for enacting meaningful contestability. To this end, we chose an illegal holiday rental detection scenario as our case; a high-risk decision-making process in the public sector. We conducted 21 semi-structured interviews with citizens with experience renting their homes out and different levels of AI literacy. We found that decision subjects request interventions that facilitate (1) cooperation in sense-making, (2) support in contestation acts, and (3) appropriate responsibility attribution. Our results highlight the cooperativ"
3,3_ai_human_literacy_intelligence,ai; human; literacy; intelligence; study; ai literacy; artificial intelligence; artificial; decision; systems,136,"Human–AI communication in initial encounters: How AI agency affects trust, liking, and chat quality evaluation",Article,2025.0,"Human–AI communication in initial encounters: How AI agency affects trust, liking, and chat quality evaluation. Artificial intelligence (AI) agency plays an important role in shaping humans’ perceptions and evaluations of AI. This study seeks to conceptually differentiate AI agency from human agency and examine how AI’s agency manifested on source and language dimensions may be associated with humans’ perceptions of AI. A 2 (AI’s source autonomy: autonomous vs human-assisted) _ 2 (AI’s language subjectivity: subjective vs objective) _ 2 (topics: traveling vs reading) factorial design was adopted (N_=_376). The results showed autonomous AI was rated as more trustworthy, and AI using subjective language was rated as more trustworthy and likable. Autonomous AI using subjective language was rated as the most trustworthy, likable, and of the best quality. Participants’ AI literacy moderated the interaction effect of source autonomy and language subjectivity on human trust and chat quality e"
3,3_ai_human_literacy_intelligence,ai; human; literacy; intelligence; study; ai literacy; artificial intelligence; artificial; decision; systems,142,Existing Cues Fail: A Mixed-Method Study on the Identification of Virtual Influencers,Article,2025.0,Existing Cues Fail: A Mixed-Method Study on the Identification of Virtual Influencers. This study investigates users’ identification of virtual influencers in social media. A mixed-method study consisting of an eye-tracking experiment and an interview with 60 participants was conducted. The results show that users can identify VIs with moderate accuracy. Users have relatively comprehensive but insufficient identification criteria and complex attitudes toward VIs. These findings suggest implications for AI literacy education.
3,3_ai_human_literacy_intelligence,ai; human; literacy; intelligence; study; ai literacy; artificial intelligence; artificial; decision; systems,156,Research on Collaborative Governance of AIGC Applications in the DeepSeek Era,Article,2025.0,"Research on Collaborative Governance of AIGC Applications in the DeepSeek Era. The open source of DeepSeek has enabled the application of artificial intelligence generated content (AIGC) to enter a rapid development stage. However, it has also increasingly highlighted many problems. This study delves into the specific problems of AIGC, constructs a collaborative governance mechanism from three aspects: goal collaboration, process collaboration, and inter-subject collaboration, and provides an implementation path for multi-subject collaborative governance. The study found that in the DeepSeek era, AIGC technology faces problems such as user privacy leakage, insufficient content quality assessment, and intellectual property and ethical conflicts during its application. This paper emphasizes that establishing a collaborative governance mechanism is a key way to deal with these problems in the long term. The government, industry, platform, and users should participate together to strengthe"
3,3_ai_human_literacy_intelligence,ai; human; literacy; intelligence; study; ai literacy; artificial intelligence; artificial; decision; systems,197,AI sensation and engagement: Unpacking the sensory experience in human-AI interaction,Article,2025.0,"AI sensation and engagement: Unpacking the sensory experience in human-AI interaction. Given the limited studies on AI sensation and its impact on consumer emotional response and engagement, we investigate its impact to drive engagement. Employing a mixed-methods approach, we began with a qualitative phase consisting of 68 interviews (18 healthcare employees, 37 users of Wearable Health Devices, 7 AI developers, and 6 academics). Grounded in the theories of constructed emotion and the uncanny valley, as well as insights from the qualitative phase, we developed a robust model investigating the role of AI sensation on costumer emotional responses and engagement. This was followed by a survey of 557 healthcare employees. Data analysis was conducted using SPSS for descriptive statistics and reliability assessments, and AMOS for confirmatory factor analysis to validate the robustness of our measurement models. our findings show that AI sensation can drive customer subjective feeling state a"
3,3_ai_human_literacy_intelligence,ai; human; literacy; intelligence; study; ai literacy; artificial intelligence; artificial; decision; systems,214,"History of AI: Key Milestones and Figures, Highlighting the Evolution of AI From Its Early Beginnings to Its Current State",Book chapter,2025.0,"History of AI: Key Milestones and Figures, Highlighting the Evolution of AI From Its Early Beginnings to Its Current State. The history of Artificial Intelligence (AI) shows a journey from early ideas about machines and logic to today's powerful technologies. Alan Turing's work in the 20th century laid the foundation for AI, which became a formal field in 1956. After early progress and setbacks during the ""AI Winter,"" AI advanced with machine learning and neural networks. Milestones like IBM's Deep Blue and Google's AlphaGo showed AI's growing strength. Today, AI impacts healthcare, finance, and daily life but also raises ethical concerns about privacy and fairness. The future goal is creating responsible AI that benefits society."
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,2,Cypriot teachers’ digital skills and attitudes towards AI,Article,2025.0,"Cypriot teachers’ digital skills and attitudes towards AI. Artificial Intelligence (AI) is now everywhere, including in the classroom. Thus, it is crucial for teachers not only to be able to use AI, but also to understand it, as they bear the responsibility of teaching the next generation with and about AI. Although there have been extensive discussions about the importance of digital skills and knowledge of AI, limited research has focused on the attitudes, digital skills, and AI literacy levels of teachers, within small populations where English is not the native language, such as Cyprus. Our study addresses this gap by adapting the General Attitudes Towards AI Scale (GAAIS) and the AI Literacy Scale (AILS) into the Greek language, and investigating the digital skills, attitudes towards AI, AI literacy, and intentions to teach and use AI among teachers in Cyprus. The Greek versions of GAAIS and AILS have been validated, demonstrating good validity and reliability. Our findings also i"
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,8,Conceptualizing AI literacies for children and youth: A systematic review on the design of AI literacy educational programs,Review,2025.0,"Conceptualizing AI literacies for children and youth: A systematic review on the design of AI literacy educational programs. The growing presence of Artificial Intelligence (AI) in society increases the exposure of children and youth to these technologies. In response, recent research introduced educational programs that foster AI knowledge and competencies, collectively comprising AI literacy. This study presents a systematic review of 23 articles published up to 2023 describing AI literacy programs for children and youth. We examined: (1) motivations for teaching AI literacy, (2) conceptualizations of AI literacy that informed program design, and (3) learning theories and pedagogical methods employed. The analysis identified five motivational themes: workforce, informed users, purposeful creators, advocacy, and social good. Seventeen AI literacy frameworks and conceptual models were identified and grouped into four themes: competency-based, computational, sociotechnical, and practice"
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,9,"How AI literacy correlates with affective, behavioral, cognitive and contextual variables: A systematic review",Review,2025.0,"How AI literacy correlates with affective, behavioral, cognitive and contextual variables: A systematic review. This systematic review maps the empirical landscape of AI literacy by examining its correlations with a diverse array of affective, behavioral, cognitive and contextual variables. Building on the review of AI literacy scales by Lintner (2024), we analyzed 31 empirical studies that applied six of those AI literacy scales, covering 14 countries and a range of participant groups. Our findings reveal robust correlations of AI literacy with AI self-efficacy, positive AI attitudes, motivation, and digital competencies, and negative correlations with AI anxiety and negative AI attitudes. Personal factors such as age appear largely uncorrelated with AI literacy. The review reveals measurement challenges regarding AI literacy: discrepancies between self-assessment scales and performance-based tests suggest that metacognitive biases like the Dunning Kruger effect may inflate certain co"
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,19,The scale of artificial intelligence literacy for all (SAIL4ALL): assessing knowledge of artificial intelligence in all adult populations,Article,2025.0,"The scale of artificial intelligence literacy for all (SAIL4ALL): assessing knowledge of artificial intelligence in all adult populations. This study presents a new artificial intelligence (AI) literacy scale for comprehensive assessment of the concept across adult populations, regardless of the setting in which it is applied: the SAIL4ALL. The scale contains 56 items distributed across four different themes [(1) What is AI? (a: Recognizing AI, Understanding Intelligence and Interdisciplinarity; b: General vs. Narrow AI); (2) What can AI do?; (3) How does AI work?; and (4) How should AI be used?] and has two different response formats (true/false and 5-point Likert scale), each of which can be applied depending on the context. The study provides quantitative evidence of psychometric quality in three different UK samples. It also presents evidence of internal structure validity through confirmatory factor analysis and adequate internal consistency for most of the scales and formats. Mor"
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,30,AI literacy and gender equity in elementary education: A quasi-experimental study of a STEAM–PBL–AIoT course with questionnaire validation,Article,2025.0,"AI literacy and gender equity in elementary education: A quasi-experimental study of a STEAM–PBL–AIoT course with questionnaire validation. Background: UNESCO reports that around 70 countries have adopted AI-related strategies, recognizing AI literacy as essential for preparing citizens in an AI-driven world. Yet, two key challenges remain: limited AI literacy development at the foundational level and persistent gender gaps in AI fields. Without early, inclusive education, students—especially girls facing STEM-related barriers—may lack the skills and confidence to engage with AI. These challenges are interconnected: focusing on AI literacy without gender equity may reinforce gaps, while promoting inclusion without strong AI foundations may limit impact. This study revised an AI literacy questionnaire for fifth-grade students, covering affective, behavioral, cognitive, and ethical dimensions, and examined whether gender disparities exist and whether AI and AI literacy courses can help r"
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,31,Objective measurement of AI literacy: Development and validation of the AI competency objective scale (AICOS),Article,2025.0,"Objective measurement of AI literacy: Development and validation of the AI competency objective scale (AICOS). As Artificial Intelligence (AI) becomes increasingly pervasive in everyday life, AI literacy is widely recognized as a set of essential competencies for navigating AI-driven environments safely, responsibly, and effectively. There is a growing need to assess this construct, for example, to inform targeted educational interventions. Although several measurement tools already exist, many show limitations regarding subjective data collection methods, differentiation between target groups, validity, and the integration of recent developments, such as Generative AI literacy. To address these limitations, this study introduces the AI Competency Objective Scale (AICOS) - an instrument grounded in a competency-oriented framework that enables a more objective assessment of AI literacy sub-competencies. AICOS draws on established theoretical models, integrates validated items from prior"
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,36,AI literacy development in middle school: Profiles and demographic predictors from an ABCE perspective,Article,2025.0,"AI literacy development in middle school: Profiles and demographic predictors from an ABCE perspective. This study examines artificial intelligence (AI) literacy among middle school students through the lens of the ABCE framework, which encompasses Affective, Behavioral, Cognitive, and Ethical dimensions. Using a sample of 1669 students from Shanghai, China, the research validates the AI Literacy Questionnaire (AILQ) as a robust psychometric tool for assessing these four domains. Latent profile analysis identified four distinct AI literacy profiles, Poor, Moderate, Good, and Excellent, revealing that 72.3 % of students achieved high literacy levels (Good or Excellent), while 27.7 % remained in lower proficiency groups (Poor or Moderate). Key demographic findings highlight the role of gender and grade level in AI literacy development. Specifically, males had significantly higher odds of being in the “Excellent AI literacy” group compared to the “Poor AI literacy” group. Grade level also"
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,37,AI literacy predicts computational thinking through multidimensional interactions among Chinese high school students,Article,2025.0,"AI literacy predicts computational thinking through multidimensional interactions among Chinese high school students. With the promotion of AI applications, people have undergone various changes, especially high school students who have a strong sense of engagement in AI-related activities. In order to explore the interactive mechanism and influencing factors between AI literacy and computing thinking level of high school students in H city, this study focuses on the relationship between student background, AI literacy, and computational thinking. By conducting a questionnaire survey of hundreds of high school students and using SPSS for descriptive statistics, analysis of variance, and correlation analysis, the focus is on exploring the impact and interrelationships between the three dimensions of AI literacy and the five dimensions of computational thinking. A structural equation model (SEM) was constructed by using AMOS software to further explore its internal complex correlation re"
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,45,Rethinking artificial-intelligence literacy through the lens of teacher educators: The adaptive AI model,Article,2025.0,"Rethinking artificial-intelligence literacy through the lens of teacher educators: The adaptive AI model. As artificial intelligence becomes increasingly integrated into educational settings, models for measuring related literacy among both teachers and students are rapidly emerging. Yet despite their strengths and benefits, many impose fixed competency levels or overlook contextual factors. Using design-based research, and with the participation of 22 higher-education teacher educators, this study critiques existing models and introduces the novel Adaptive Artificial-Intelligence-Literacy Model (AALM), grounded in case-study analysis. This evaluation framework highlights the dynamic, multi-dimensional nature of artificial-intelligence literacy, organized around three inter-related core axes: contextual fitness, professional needs, and dynamic development. A reflective self-assessment tool is also presented, enabling teachers to evaluate their own artificial-intelligence literacy. This"
4,4_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; teachers; study; artificial; education; intelligence; artificial intelligence,48,Factors influencing educators' AI adoption: A grounded meta-analysis review,Review,2025.0,"Factors influencing educators' AI adoption: A grounded meta-analysis review. Artificial Intelligence (AI) is rapidly reshaping educational practices, yet educators' adoption of AI varies. This paper utilized a grounded meta-analysis framework of 45 peer-reviewed articles published between 2020 and 2024, including qualitative, quantitative, mixed-method, and social media (X) studies, to examine factors influencing educators' AI adoption. Four primary categories emerged from coding the papers: Individual Factors (demographics, AI literacy, beliefs, and self-efficacy), Infrastructure (institutional support, resource availability, social influence, and media narratives), Tools (perceived usefulness, ease of use, compatibility, transparency, bias, and reliability), and Impacts (concerns about overdependence, job security, and potential misuse). X-data paper findings also indicated that educators generally view AI positively but express notable concerns regarding trust, transparency, and eth"
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,66,"Constructionism in K-12 AI Literacy Education: A Systematic Review of Pedagogical Designs, Student Outcomes, and Learning Mechanisms",Review,2025.0,"Constructionism in K-12 AI Literacy Education: A Systematic Review of Pedagogical Designs, Student Outcomes, and Learning Mechanisms. Constructionist pedagogies, emphasizing the hands-on creation of physical or virtual artifacts, have gained prominence in K-12 AI literacy education. Despite its growing importance, current empirical efforts remain fragmented across diverse settings, hindering a cohesive understanding of effective practices and theoretical foundations. This systematic review addresses this gap by synthesizing patterns, trends, and theoretical insights from 34 empirical studies conducted between 2014 and 2024. The review identifies a range of material tools used in pedagogical designs, along with constructionist practices such as experiencing, experimenting, making, and optimizing. These designs enhance students’ technical knowledge, ethical awareness, and attitudes toward AI. However, challenges persist, including conceptual and ethical misunderstandings among students, "
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,128,Learning AI Auditing: A Case Study of Teenagers Auditing a Generative AI Model,Article,2025.0,"Learning AI Auditing: A Case Study of Teenagers Auditing a Generative AI Model. This study investigates how high school-aged youth engage in algorithm auditing to identify and understand biases in artificial intelligence and machine learning (AI/ML) tools they encounter daily. With AI/ML technologies being increasingly integrated into young people’s lives, there is an urgent need to equip teenagers with AI literacies that build both technical knowledge and awareness of social impacts. Algorithm audits (also called AI audits) have traditionally been employed by experts to assess potential harmful biases, but recent research suggests that non-expert users can also participate productively in auditing. We conducted a two-week participatory design workshop with 14 teenagers (ages 14–15), where they audited the generative AI model behind TikTok’s Effect House, a tool for creating interactive TikTok filters. We present a case study describing how teenagers approached the audit, from deciding"
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,130,Case 429: A Murder Mystery Game for Teaching Bias in Generative AI,Conference paper,2025.0,"Case 429: A Murder Mystery Game for Teaching Bias in Generative AI. As generative AI tools become increasingly embedded in education and everyday decision-making, there is a pressing need to foster critical AI literacy - skills that go beyond technical knowledge to include the ability to recognize bias, question automation, and reason under uncertainty. We present a narrative-based mystery game designed to teach players how to detect and interrogate bias in AI-generated outputs. Set in the aftermath of a fictional murder, the game casts individual players as detectives who must solve the case using both human evidence and summaries generated by an AI assistant. These summaries contain embedded forms of algorithmic bias, including representation bias, automation bias, and proxy discrimination. Players interact with the system by cross-verifying summaries with source texts and highlighting statements as accurate, misrepresentation, or hallucination. Grounded in principles from constructi"
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,132,"How Do You Want to View This? Generative AI, Creative Ethos, and TTRPG Hobbyists",Article,2025.0,"How Do You Want to View This? Generative AI, Creative Ethos, and TTRPG Hobbyists. This paper presents a study that examines tabletop roleplaying game (TTRPG) players' understanding, attitudes, and perceptions of generative AI (GAI) as it intersects with this creative, hobbyist domain. While general findings regarding challenges and potential harms of GAI are well-explored, much of this exploration centers workplaces concerned with productivity and efficiency. This study values the contrast provided by TTRPG hobbyists in the relatively underexplored domain of a non-professional, creative community that tends to lack corporate pressures. Through a qualitative study using ethnographic interviews and a shared image-generation activity, we explore how TTRPG hobbyists are responding to GAI systems in this environment and describe our participants' mental model of GAI ecosystems. We found that they tend to treat GAI as its own creative medium, using vocabulary attentive to distinct design aff"
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,138,From Consumption to Co-Creation: A Systematic Review of Six Levels of AI-Enhanced Creative Engagement in Education,Article,2025.0,"From Consumption to Co-Creation: A Systematic Review of Six Levels of AI-Enhanced Creative Engagement in Education. As AI systems become more integrated into society, the relationship between humans and AI is shifting from simple automation to co-creative collaboration. This evolution is particularly important in education, where human intuition and imagination can combine with AI’s computational power to enable innovative forms of learning and teaching. This study is grounded in the #ppAI6 model, a framework that describes six levels of creative engagement with AI in educational contexts, ranging from passive consumption to active, participatory co-creation of knowledge. The model highlights progression from initial interactions with AI tools to transformative educational experiences that involve deep collaboration between humans and AI. In this study, we explore how educators and learners can engage in deeper, more transformative interactions with AI technologies. The #ppAI6 model ca"
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,149,Empowering Children's Maker-Based STEM Learning through Generative AI in Public Libraries,Article,2025.0,"Empowering Children's Maker-Based STEM Learning through Generative AI in Public Libraries. This paper presents a pilot study on integrating the use of Generative AI (GenAI) into maker-based STEM learning through playful activities for children (aged 6-12) and their families in libraries. Our preliminary analysis of log data from an LLM-enabled chat system and video recordings shows how children and their caregivers used GenAI for various purposes, such as seeking assistance when encountering challenges, through which they could also learn about how to formulate prompts for GenAI. We also found some limitations of the LLM-enabled chat system in providing situated feedback during maker-based learning. Our study speaks to the conference theme, the Role of IS in the age of Human-Centered AI, by shedding light on the potential of hands-on activities based on designing and making for children's AI literacy as well as problem-solving, creative thinking, and prompt engineering skills."
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,150,Understanding Teenagers’ Mental Models of Generative AI: Insights from Drawings and Interviews,Article,2025.0,"Understanding Teenagers’ Mental Models of Generative AI: Insights from Drawings and Interviews. While Gen AI tools are rapidly reshaping how we learn, work, and create, little is known about how teenagers—digital natives yet non-professional users—perceive this emerging technology. To address this gap, this study conducted semi-structured interviews with 20 teenagers in China to investigate their understanding of Gen AI and used thematic analysis to identify common themes in their drawings and responses. We found that: 1) Teenagers' mental models of Gen AI can be divided into four categories: technological, procedural, functional, and comparative; 2) Mental models' characteristics include a high degree of technical trust, and a willingness to anthropomorphize Gen AI. These findings contribute to a better understanding of teens’ cognition about Gen AI, providing implications for AI literacy education of young people and the interactive design of Gen AI platforms and tools."
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,151,A Holistic Understanding of Chinese Children's Artificial Intelligence Literacy: An Exploratory Study,Article,2025.0,"A Holistic Understanding of Chinese Children's Artificial Intelligence Literacy: An Exploratory Study. Artificial intelligence has undergone an iterative evolution from “reactive” to “discriminative” to “generative,” with its penetration into society becoming increasingly widespread. As a result, the cultivation of children's artificial intelligence literacy has become increasingly important. China's unique technological ecosystem, cultural context, and government priorities provide a favorable backdrop for research. However, we know little about the mechanisms and content of AI literacy development among Chinese children. In this exploratory study, we conducted interviews with children from different regions of China through both online and offline methods. Through coding analysis of the interview records, we found that Chinese children develop a series of skills through a bidirectional interaction between “cognition and behaviour.” After independently mastering these skills, children"
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,194,Teaching AI with games: the impact of generative AI drawing on computational thinking skills,Article,2025.0,"Teaching AI with games: the impact of generative AI drawing on computational thinking skills. While computational thinking (CT) is crucial for modern education, integrating artificial intelligence (AI) into learning poses challenges due to its complexity. Generative AI Drawing (GAID) offers an intuitive method for teaching AI concepts, but barriers such as restrictive access for younger students and limited instructional frameworks hinder its potential. This study proposes combining GAID with game-based learning (GBL) to create an engaging, hands-on approach for teaching CT and AI literacy. A GBL environment was developed where students designed and refined robot-control board game cards. This study involved a total of 56 sixth-grade students from two elementary schools in northern Taiwan. One group, consisting of 28 students using GAID and block-based coding to foster AI literacy, was assigned as the experimental group. The other group, consisting of 28 students who did not employ GAI"
5,5_ai_children_design_learning,ai; children; design; learning; literacy; ai literacy; students; game; understanding; activities,205,GAMIFY YOUR COLLEGE CLASSROOM: Strategies to Foster Critical Thinking and Life Skills Across Disciplines,Book,2025.0,"GAMIFY YOUR COLLEGE CLASSROOM: Strategies to Foster Critical Thinking and Life Skills Across Disciplines. Gamify Your College Classroom is an instructor playbook for nurturing life skills through the incorporation and customization of games and game elements into coursework. Featuring a robust contributor team representing a range of institutions and disciplines, this guide provides detailed case studies and strategies to promote critical thinking, communication, problem-solving, teamwork, and even AI literacy. In a world in which ChatGPT and other generative AI technologies tempt students to take a passive route, the approaches in this book are designed to foster strategic planners and open-minded decision-makers. By allowing students to gain knowledge through their choices, take responsibility for their learning, and expand and enrich their perspectives on diversity and empathy, this book equips college faculty and instructors with the tools they need to optimize real-world skill bui"
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,0,Overcoming adoption challenges: bridging the gap between artificial intelligence algorithm development and implementation in healthcare,Review,2025.0,"Overcoming adoption challenges: bridging the gap between artificial intelligence algorithm development and implementation in healthcare. Artificial intelligence (AI), specifically generative AI, holds transformative potential across the healthcare spectrum, with potential applications from early-stage therapeutic development to diagnostics, enhancing treatment procedures, and patient care. Integrating AI tools into healthcare systems has already demonstrated improvements in medical imaging and personalized care. However, the transition from AI development to real-world clinical implementation remains challenging for myriad reasons, including technical, ethical, and regulatory hurdles. Key issues include data privacy concerns, interoperability with existing systems, addressing biases, and ensuring equitable access to AI-driven healthcare solutions. Additionally, the AI implementation gap is exacerbated by a lack of expertise and resources in clinical spaces, making the complexities of a"
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,1,Assessing the disconnect between student interest and education in artificial intelligence in medicine in Saudi Arabia,Article,2025.0,"Assessing the disconnect between student interest and education in artificial intelligence in medicine in Saudi Arabia. Background: Although artificial intelligence (AI) has gained increasing attention for its potential future impact on clinical practice, medical education has struggled to stay ahead of the developing technology. The question of whether medical education is fully preparing trainees to adapt to potential changes from AI technology in clinical practice remains unanswered, and the influence of AI on medical students’ career preferences remains unclear. Understanding the gap between students’ interest in and knowledge of AI may help inform the medical curriculum structure. Methods: A total of 354 medical students were surveyed to investigate their knowledge of, exposure to, and interest in the role of AI in health care. Students were questioned about the anticipated impact of AI on medical specialties and their career preferences. Results: Most students (65%) were interest"
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,12,Structural barriers and pathways to artificial intelligence integration in plastic surgery,Article,2025.0,"Structural barriers and pathways to artificial intelligence integration in plastic surgery. Plastic surgery stands at an inflection point: proofs-of-concept for artificial intelligence (AI) abound, yet responsible clinical integration remains limited. We argue this reflects an organizational readiness gap rather than a modeling deficit. Three modifiable barriers dominate: (i) limited AI literacy and fragmented clinician–data-science collaboration; (ii) an immature human-capital pipeline in which junior champions lack senior sponsorship and protected time; and (iii) misaligned incentives and scarce funding that undervalue data sets, code, and rigorous external validation. We propose a pragmatic agenda: embed AI literacy across training and CME; formalize partnerships with engineering/informatics via co-appointments and governance; set aside 4–8 h per week of protected time for data preparation, privacy, legal approvals, model deployment and monitoring; and enable multi-institution studi"
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,20,"Trust transfer from medical AI to doctors and hospitals: Integrating digital, AI, and scientific literacy in a cross-sectional framework",Article,2025.0,"Trust transfer from medical AI to doctors and hospitals: Integrating digital, AI, and scientific literacy in a cross-sectional framework. This study investigates how different forms of literacy shape trust in medical AI and its transfer in healthcare contexts. Based on a survey of 1,250 participants, three findings emerge. First, digital literacy and AI literacy exert opposite influences on medical AI trust: while digital literacy enhances trust, higher AI literacy unexpectedly reduces it. This paradox highlights a theoretical puzzle in technology acceptance, suggesting that deeper knowledge can generate informed skepticism rather than blind confidence. Second, trust in medical AI transfers hierarchically, flowing to hospitals only through physician trust as a critical intermediary, underscoring the role of interpersonal trust in institutional trust building. Third, scientific literacy moderates this process, with higher literacy dampening trust transfer, reflecting the impact of cogni"
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,22,"Empowering nurses in the AI era: investigating the interplay between professionalism, AI readiness, and self-efficacy",Article,2025.0,"Empowering nurses in the AI era: investigating the interplay between professionalism, AI readiness, and self-efficacy. Background: The rapid integration of artificial intelligence (AI) into healthcare demands that nurses not only develop technical competencies but also uphold strong professional values to maintain effective and ethical practice. While AI readiness is gaining attention, its relationship with nursing professionalism and self-efficacy remains underexplored. Objective: To examine the relationship between nurses’ AI readiness and their self-efficacy, with a specific focus on the moderating role of professionalism within clinical practice settings. Methods: A descriptive cross-sectional design was employed involving 278 staff nurses from three tertiary healthcare hospitals: one hospital in Kafr Elsheikh Governorate and two hospitals in Alexandria Governorate, Egypt. Data were collected using three validated instruments: the Nursing Profession Self-Efficacy Scale, the Artific"
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,27,Developing AI literacy in healthcare education: bridging the gap in competency assessment,Article,2025.0,"Developing AI literacy in healthcare education: bridging the gap in competency assessment. The rapid integration of artificial intelligence (AI) into healthcare is reshaping clinical practice and redefining the competencies required of healthcare professionals. Despite growing recognition of AI literacy as an educational priority, current efforts to assess this competency remain fragmented, lacking theoretical coherence and methodological rigour. Existing tools often rely on generic measures that fail to fully reflect the complexity and contextual specificity of AI use in healthcare settings. In this Perspective, we argue that the current absence of validated, healthcare-specific assessment frameworks represents a significant barrier to designing relevant curricula and ensuring workforce preparedness for AI-enabled care. Drawing on principles of educational assessment and professional competence, we call for the development of robust, psychometrically sound instruments that render AI l"
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,29,Ethical and Institutional Readiness for Artificial Intelligence in Nursing: An Umbrella Review,Review,2025.0,"Ethical and Institutional Readiness for Artificial Intelligence in Nursing: An Umbrella Review. Aim: This umbrella review aimed to synthesize the ethical and institutional considerations related to the adoption of artificial intelligence (AI) in nursing care. Background: AI is increasingly used in nursing through decision-support systems, predictive tools, and automation. While promising for efficiency and patient outcomes, it also raises concerns about autonomy, privacy, fairness, and accountability. Institutional readiness, including infrastructure, training, and governance, is vital to ensure ethical integration. Methods: An umbrella review methodology was used to synthesize findings from systematic, scoping, integrative, and narrative reviews published between 2015 and 2025. Comprehensive searches were carried out in PubMed, CINAHL, Scopus, Embase, and Web of Science. Data were extracted and thematically analyzed to identify recurring ethical challenges and institutional readiness "
